facility,service_line,sub_service,ip_op_indicator,med_surg_indicator,demand,date
facility1,Cardiac Services,Cardiac Cath,I,SURG,2,12/31/2019
facility1,Cardiac Services,Cardiac Cath,I,SURG,2,01/01/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,2,01/03/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,2,01/04/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,11,01/05/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,6,01/07/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,14,01/08/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,2,01/10/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,2,01/13/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,10,01/14/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,2,01/16/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,2,01/17/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,10,01/20/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,2,01/22/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,7,01/24/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,2,01/25/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,2,01/27/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,14,01/28/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,13,01/30/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,2,02/01/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,12,02/04/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,2,02/05/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,6,02/06/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,8,02/08/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,2,02/10/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,6,02/11/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,5,02/12/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,8,02/13/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,2,02/14/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,8,02/17/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,13,02/19/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,2,02/20/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,3,02/24/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,2,02/25/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,4,02/26/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,5,02/28/2020
facility1,Cardiac Services,Cardiac Cath,I,SURG,10,02/29/2020
facility1,Cardiac Services,Cardiac EP,I,SURG,2,03/02/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,2,03/10/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,5,03/13/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,6,03/17/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,11,03/23/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,9,03/29/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,2,03/30/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,9,04/06/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,6,04/14/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,12,04/28/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,2,05/03/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,4,05/08/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,2,05/15/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,4,05/18/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,16,05/21/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,6,05/23/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,2,05/25/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,16,05/29/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,2,05/30/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,4,06/01/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,4,06/02/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,11,06/04/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,16,06/09/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,5,06/10/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,2,06/13/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,11,06/16/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,12,06/21/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,11,06/26/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,12,06/28/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,12,07/03/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,2,07/04/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,4,07/17/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,13,07/18/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,4,07/20/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,14,07/24/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,7,07/26/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,2,07/28/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,9,08/07/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,5,08/08/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,4,08/10/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,2,08/21/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,4,08/22/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,10,08/24/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,13,08/28/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,14,09/01/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,7,09/04/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,2,09/08/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,20,09/11/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,7,09/13/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,7,09/15/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,7,09/18/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,12,09/19/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,10,09/20/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,8,09/21/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,2,09/24/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,19,09/26/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,11,10/03/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,2,10/05/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,2,10/06/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,4,10/07/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,4,10/09/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,2,10/12/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,2,10/19/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,10,10/20/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,12,10/28/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,3,11/02/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,11,11/03/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,6,11/08/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,2,11/10/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,2,11/13/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,15,11/14/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,20,11/17/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,6,11/21/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,12,12/01/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,5,12/04/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,2,12/05/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,14,12/10/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,15,12/11/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,3,12/22/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,10,12/25/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,9,12/27/2018
facility1,Cardiac Services,Cardiac EP,I,SURG,11,01/05/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,13,01/06/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,01/18/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,01/19/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,01/21/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,18,01/22/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,7,01/23/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,12,01/24/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,15,01/30/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,4,02/01/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,4,02/05/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,02/07/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,19,02/16/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,20,02/21/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,6,02/25/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,12,02/26/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,03/02/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,7,03/06/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,03/07/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,12,03/12/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,6,03/15/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,03/22/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,03/23/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,12,03/28/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,7,04/02/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,12,04/05/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,17,04/06/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,12,04/10/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,04/12/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,04/13/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,6,04/15/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,04/19/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,04/22/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,6,04/23/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,5,04/24/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,9,04/27/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,05/04/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,4,05/05/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,05/07/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,05/08/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,13,05/09/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,05/16/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,3,05/21/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,05/22/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,3,05/30/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,16,06/02/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,06/05/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,12,06/06/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,4,06/12/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,11,06/18/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,16,06/20/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,11,06/22/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,06/27/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,12,07/02/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,07/06/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,07/07/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,7,07/09/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,07/10/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,07/11/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,9,07/13/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,16,07/16/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,3,07/19/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,4,07/20/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,17,07/23/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,07/26/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,07/27/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,07/30/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,07/31/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,9,08/01/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,08/02/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,16,08/05/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,08/07/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,5,08/09/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,12,08/14/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,12,08/20/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,08/22/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,12,08/27/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,14,08/29/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,6,09/05/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,09/06/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,09/07/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,6,09/09/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,09/11/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,11,09/12/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,9,09/13/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,5,09/15/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,09/19/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,9,09/20/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,7,09/27/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,13,10/05/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,15,10/07/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,12,10/08/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,21,10/09/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,8,10/10/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,10/12/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,8,10/15/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,10/17/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,10/22/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,18,10/25/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,11,10/29/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,7,11/02/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,18,11/05/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,3,11/06/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,3,11/08/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,3,11/12/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,11/14/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,3,11/18/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,11/19/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,11/21/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,11/27/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,17,12/02/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,13,12/06/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,3,12/12/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,19,12/14/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,6,12/19/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,7,12/23/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,12/24/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,12/28/2019
facility1,Cardiac Services,Cardiac EP,I,SURG,2,01/01/2020
facility1,Cardiac Services,Cardiac EP,I,SURG,4,01/09/2020
facility1,Cardiac Services,Cardiac EP,I,SURG,2,01/14/2020
facility1,Cardiac Services,Cardiac EP,I,SURG,15,01/16/2020
facility1,Cardiac Services,Cardiac EP,I,SURG,8,01/18/2020
facility1,Cardiac Services,Cardiac EP,I,SURG,4,01/21/2020
facility1,Cardiac Services,Cardiac EP,I,SURG,2,01/27/2020
facility1,Cardiac Services,Cardiac EP,I,SURG,2,01/29/2020
facility1,Cardiac Services,Cardiac EP,I,SURG,2,01/30/2020
facility1,Cardiac Services,Cardiac EP,I,SURG,2,01/31/2020
facility1,Cardiac Services,Cardiac EP,I,SURG,11,02/01/2020
facility1,Cardiac Services,Cardiac EP,I,SURG,8,02/05/2020
facility1,Cardiac Services,Cardiac EP,I,SURG,15,02/06/2020
facility1,Cardiac Services,Cardiac EP,I,SURG,2,02/07/2020
facility1,Cardiac Services,Cardiac EP,I,SURG,11,02/14/2020
facility1,Cardiac Services,Cardiac EP,I,SURG,2,02/18/2020
facility1,Cardiac Services,Cardiac EP,I,SURG,2,02/20/2020
facility1,Cardiac Services,Cardiac EP,I,SURG,8,02/21/2020
facility1,Cardiac Services,Cardiac EP,I,SURG,2,02/22/2020
facility1,Cardiac Services,Cardiac EP,I,SURG,7,02/25/2020
facility1,Cardiac Services,Cardiac Surgery,I,SURG,8,03/03/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,10,03/05/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,2,03/06/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,12,03/07/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,2,03/13/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,9,03/14/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,5,03/17/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,10,03/18/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,11,03/20/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,15,03/22/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,17,03/23/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,8,03/24/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,5,03/26/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,14,03/27/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,2,03/28/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,3,03/29/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,9,03/30/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,3,03/31/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,3,04/03/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,2,04/07/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,6,04/10/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,3,04/13/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,4,04/14/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,6,04/16/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,6,04/18/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,2,04/23/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,3,04/25/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,16,04/26/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,3,04/28/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,16,04/30/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,9,05/01/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,13,05/07/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,17,05/08/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,2,05/09/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,2,05/13/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,2,05/14/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,9,05/16/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,2,05/19/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,10,05/21/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,2,05/22/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,17,05/24/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,9,05/26/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,2,05/27/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,11,05/28/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,3,06/01/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,16,06/05/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,8,06/08/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,12,06/11/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,3,06/12/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,6,06/15/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,14,06/16/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,17,06/19/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,2,06/22/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,19,06/23/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,3,06/25/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,9,06/26/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,2,06/27/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,3,06/28/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,5,06/29/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,17,06/30/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,6,07/02/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,13,07/03/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,6,07/04/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,8,07/06/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,3,07/08/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,2,07/11/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,2,07/12/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,2,07/14/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,2,07/18/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,2,07/19/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,10,07/23/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,2,07/24/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,8,07/25/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,2,07/30/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,3,07/31/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,2,08/01/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,2,08/03/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,13,08/04/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,3,08/05/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,7,08/08/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,2,08/09/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,3,08/10/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,10,08/12/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,2,08/13/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,7,08/17/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,2,08/21/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,2,08/23/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,20,08/26/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,8,08/27/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,3,08/28/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,2,08/29/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,3,08/31/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,3,09/01/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,13,09/02/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,2,09/06/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,2,09/07/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,2,09/11/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,5,09/14/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,9,09/16/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,9,09/17/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,2,09/18/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,7,09/19/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,17,09/20/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,18,09/22/2018
facility1,Cardiac Services,Cardiac Surgery,I,SURG,5,09/23/2018
